Model,Rank,Average,harness|hendrycksTest-abstract_algebra|5,harness|hendrycksTest-anatomy|5,harness|hendrycksTest-astronomy|5,harness|hendrycksTest-business_ethics|5,harness|hendrycksTest-clinical_knowledge|5,harness|hendrycksTest-college_biology|5,harness|hendrycksTest-college_chemistry|5,harness|hendrycksTest-college_computer_science|5,harness|hendrycksTest-college_mathematics|5,harness|hendrycksTest-college_medicine|5,harness|hendrycksTest-college_physics|5,harness|hendrycksTest-computer_security|5,harness|hendrycksTest-conceptual_physics|5,harness|hendrycksTest-econometrics|5,harness|hendrycksTest-electrical_engineering|5,harness|hendrycksTest-elementary_mathematics|5,harness|hendrycksTest-formal_logic|5,harness|hendrycksTest-global_facts|5,harness|hendrycksTest-high_school_biology|5,harness|hendrycksTest-high_school_chemistry|5,harness|hendrycksTest-high_school_computer_science|5,harness|hendrycksTest-high_school_european_history|5,harness|hendrycksTest-high_school_geography|5,harness|hendrycksTest-high_school_government_and_politics|5,harness|hendrycksTest-high_school_macroeconomics|5,harness|hendrycksTest-high_school_mathematics|5,harness|hendrycksTest-high_school_microeconomics|5,harness|hendrycksTest-high_school_physics|5,harness|hendrycksTest-high_school_psychology|5,harness|hendrycksTest-high_school_statistics|5,harness|hendrycksTest-high_school_us_history|5,harness|hendrycksTest-high_school_world_history|5,harness|hendrycksTest-human_aging|5,harness|hendrycksTest-human_sexuality|5,harness|hendrycksTest-international_law|5,harness|hendrycksTest-jurisprudence|5,harness|hendrycksTest-logical_fallacies|5,harness|hendrycksTest-machine_learning|5,harness|hendrycksTest-management|5,harness|hendrycksTest-marketing|5,harness|hendrycksTest-medical_genetics|5,harness|hendrycksTest-miscellaneous|5,harness|hendrycksTest-moral_disputes|5,harness|hendrycksTest-moral_scenarios|5,harness|hendrycksTest-nutrition|5,harness|hendrycksTest-philosophy|5,harness|hendrycksTest-prehistory|5,harness|hendrycksTest-professional_accounting|5,harness|hendrycksTest-professional_law|5,harness|hendrycksTest-professional_medicine|5,harness|hendrycksTest-professional_psychology|5,harness|hendrycksTest-public_relations|5,harness|hendrycksTest-security_studies|5,harness|hendrycksTest-sociology|5,harness|hendrycksTest-us_foreign_policy|5,harness|hendrycksTest-virology|5,harness|hendrycksTest-world_religions|5
details_TriadParty__deepmoney-34b-200k-base,55.5,74.03686836701942,42.0,69.62962962962963,83.55263157894737,78.0,81.88679245283019,86.11111111111111,48.0,57.99999999999999,46.0,71.67630057803468,46.07843137254901,81.0,76.17021276595744,52.63157894736842,73.79310344827587,60.05291005291006,50.79365079365079,56.99999999999999,89.35483870967742,64.03940886699507,73.0,84.24242424242424,91.4141414141414,97.92746113989638,79.23076923076923,42.96296296296296,83.19327731092437,47.682119205298015,91.0091743119266,62.96296296296296,88.72549019607843,89.87341772151899,79.37219730941703,88.54961832061069,86.77685950413223,87.03703703703704,84.66257668711657,50.89285714285714,86.40776699029125,92.30769230769232,86.0,88.88888888888889,81.79190751445087,50.27932960893855,83.66013071895425,83.27974276527331,85.18518518518519,59.9290780141844,57.49674054758801,81.25,80.06535947712419,70.9090909090909,82.44897959183673,89.55223880597015,91.0,57.22891566265061,87.13450292397661
details_TriadParty__deepmoney-34b-200k-base,55.5,74.03686836701942,42.0,69.62962962962963,83.55263157894737,78.0,81.88679245283019,86.11111111111111,48.0,57.99999999999999,46.0,71.67630057803468,46.07843137254901,81.0,76.17021276595744,52.63157894736842,73.79310344827587,60.05291005291006,50.79365079365079,56.99999999999999,89.35483870967742,64.03940886699507,73.0,84.24242424242424,91.4141414141414,97.92746113989638,79.23076923076923,42.96296296296296,83.19327731092437,47.682119205298015,91.0091743119266,62.96296296296296,88.72549019607843,89.87341772151899,79.37219730941703,88.54961832061069,86.77685950413223,87.03703703703704,84.66257668711657,50.89285714285714,86.40776699029125,92.30769230769232,86.0,88.88888888888889,81.79190751445087,50.27932960893855,83.66013071895425,83.27974276527331,85.18518518518519,59.9290780141844,57.49674054758801,81.25,80.06535947712419,70.9090909090909,82.44897959183673,89.55223880597015,91.0,57.22891566265061,87.13450292397661
details_AA051610__A0106,57.0,74.03015866771707,43.0,71.85185185185186,84.21052631578947,77.0,81.13207547169812,83.33333333333334,52.0,61.0,40.0,70.52023121387283,43.13725490196078,77.0,77.02127659574468,53.50877192982456,71.03448275862068,62.96296296296296,51.587301587301596,54.0,87.09677419354838,58.128078817733986,78.0,83.63636363636363,90.4040404040404,95.85492227979275,81.02564102564102,37.03703703703703,84.45378151260505,47.019867549668874,89.17431192660551,62.03703703703704,91.17647058823528,89.87341772151899,79.37219730941703,87.02290076335878,86.77685950413223,86.11111111111111,84.66257668711657,59.82142857142857,90.29126213592232,93.16239316239316,87.0,90.42145593869732,80.05780346820809,61.340782122905026,83.00653594771242,81.35048231511254,83.9506172839506,58.51063829787234,55.28031290743155,83.45588235294117,79.24836601307189,72.72727272727273,81.22448979591836,90.54726368159204,92.0,56.024096385542165,87.13450292397661
details_AA051610__A0106,58.0,73.99881967580325,44.0,72.5925925925926,84.21052631578947,75.0,82.26415094339623,82.63888888888889,52.0,61.0,40.0,68.78612716763006,43.13725490196078,79.0,76.59574468085107,54.385964912280706,71.03448275862068,63.227513227513235,50.0,56.00000000000001,87.74193548387098,59.11330049261084,79.0,84.84848484848484,89.8989898989899,96.37305699481864,79.74358974358975,37.03703703703703,84.45378151260505,45.69536423841059,89.17431192660551,61.57407407407407,91.17647058823528,89.45147679324894,79.82062780269058,87.02290076335878,85.9504132231405,86.11111111111111,84.04907975460122,60.71428571428571,90.29126213592232,92.73504273504274,87.0,90.42145593869732,80.63583815028902,60.33519553072626,83.33333333333334,80.38585209003215,84.25925925925925,59.21985815602837,55.08474576271186,82.72058823529412,78.75816993464052,72.72727272727273,80.40816326530611,90.04975124378109,91.0,56.024096385542165,87.71929824561403
details_adamo1139__Yi-34B-AEZAKMI-v1,59.0,73.91339514719371,34.0,68.88888888888889,86.8421052631579,74.0,77.35849056603774,84.02777777777779,49.0,62.0,44.0,70.52023121387283,41.17647058823529,81.0,74.04255319148936,50.877192982456144,75.17241379310344,65.07936507936508,53.96825396825397,50.0,89.6774193548387,59.60591133004927,79.0,84.84848484848484,89.39393939393939,96.37305699481864,77.6923076923077,40.37037037037037,82.77310924369748,42.384105960264904,91.19266055045871,63.42592592592593,90.19607843137256,89.0295358649789,80.26905829596413,86.25954198473282,86.77685950413223,86.11111111111111,84.66257668711657,65.17857142857143,90.29126213592232,91.88034188034187,86.0,89.65517241379311,80.63583815028902,70.27932960893854,81.69934640522875,76.84887459807074,82.4074074074074,59.21985815602837,58.148631029986966,75.36764705882352,78.10457516339869,72.72727272727273,84.08163265306122,90.04975124378109,90.0,58.43373493975904,90.05847953216374
details_mlinmg__SG-Raccoon-Yi-200k-2.0,60.0,73.28519859884108,37.0,67.4074074074074,84.21052631578947,76.0,80.37735849056604,88.19444444444444,55.00000000000001,57.99999999999999,36.0,69.36416184971098,48.03921568627451,81.0,75.74468085106383,50.877192982456144,73.10344827586206,53.70370370370371,50.79365079365079,52.0,89.6774193548387,64.03940886699507,80.0,85.45454545454545,91.4141414141414,96.89119170984456,78.71794871794872,35.18518518518518,83.61344537815127,47.682119205298015,90.82568807339449,62.5,92.64705882352942,89.87341772151899,79.37219730941703,85.49618320610686,86.77685950413223,84.25925925925925,89.57055214723927,56.25,82.52427184466019,91.45299145299144,83.0,88.88888888888889,80.92485549132948,49.83240223463687,82.35294117647058,81.02893890675242,83.33333333333334,59.21985815602837,58.21382007822686,77.20588235294117,78.92156862745098,70.9090909090909,83.26530612244898,89.05472636815921,91.0,56.024096385542165,83.04093567251462
details_deepseek-ai__deepseek-llm-67b-chat,61.0,72.41916167903139,42.0,67.4074074074074,82.23684210526315,86.0,80.75471698113208,83.33333333333334,48.0,61.0,44.0,71.09826589595376,36.27450980392157,77.0,71.48936170212767,56.14035087719298,65.51724137931035,53.96825396825397,50.79365079365079,49.0,82.9032258064516,60.09852216748769,74.0,84.24242424242424,90.4040404040404,96.37305699481864,72.82051282051282,35.55555555555555,81.9327731092437,45.69536423841059,89.90825688073394,67.12962962962963,92.64705882352942,90.29535864978904,82.0627802690583,86.25954198473282,84.29752066115702,86.11111111111111,83.43558282208589,53.57142857142857,87.37864077669903,92.73504273504274,73.0,90.80459770114943,78.90173410404624,48.71508379888268,79.41176470588235,80.38585209003215,86.41975308641975,58.51063829787234,58.148631029986966,78.30882352941177,80.88235294117648,69.0909090909091,77.9591836734694,88.05970149253731,92.0,56.62650602409639,84.7953216374269
details_OpenBuddy__openbuddy-mixtral-7bx8-v16.3-32k,62.0,71.9897431033915,48.0,68.14814814814815,80.26315789473685,70.0,80.37735849056604,83.33333333333334,56.00000000000001,68.0,46.0,69.94219653179191,53.92156862745098,80.0,69.36170212765957,61.40350877192983,71.03448275862068,50.52910052910053,57.936507936507944,48.0,85.16129032258064,58.620689655172406,73.0,84.24242424242424,85.35353535353535,94.30051813471503,70.76923076923077,38.88888888888889,81.5126050420168,45.69536423841059,88.80733944954129,58.79629629629629,87.25490196078431,89.87341772151899,74.43946188340807,82.44274809160305,85.9504132231405,84.25925925925925,77.91411042944786,60.71428571428571,85.43689320388349,88.46153846153845,79.0,87.86717752234993,79.1907514450867,48.15642458100558,78.10457516339869,80.06430868167203,81.48148148148148,55.319148936170215,52.08604954367666,79.41176470588235,75.49019607843137,70.0,78.77551020408163,86.56716417910447,90.0,51.204819277108435,86.54970760233918
details_itsliupeng__Mixtral-8x7B-v0.1-top3,63.0,71.9836362758747,37.0,71.85185185185186,81.57894736842105,75.0,77.35849056603774,85.41666666666666,54.0,60.0,46.0,72.25433526011561,47.05882352941176,84.0,71.91489361702128,63.1578947368421,64.82758620689654,49.735449735449734,58.730158730158735,49.0,85.48387096774194,62.5615763546798,73.0,80.60606060606061,87.37373737373737,94.30051813471503,72.3076923076923,37.4074074074074,79.41176470588235,47.682119205298015,89.17431192660551,62.03703703703704,85.7843137254902,86.07594936708861,77.13004484304933,81.67938931297711,85.9504132231405,83.33333333333334,77.91411042944786,52.67857142857143,87.37864077669903,91.45299145299144,80.0,87.48403575989782,80.05780346820809,42.12290502793296,80.3921568627451,80.06430868167203,85.80246913580247,53.90070921985816,54.04172099087353,80.51470588235294,79.73856209150327,71.81818181818181,78.36734693877551,88.05970149253731,91.0,51.204819277108435,88.88888888888889
details_itsliupeng__llama2_70b_mmlu,64.0,71.88530941408874,34.0,64.44444444444444,82.23684210526315,77.0,75.47169811320755,84.02777777777779,48.0,55.00000000000001,37.0,68.20809248554913,38.23529411764705,80.0,70.63829787234043,54.385964912280706,65.51724137931035,47.88359788359788,51.587301587301596,52.0,84.51612903225806,56.65024630541872,78.0,85.45454545454545,91.91919191919192,94.30051813471503,73.58974358974359,37.77777777777777,77.31092436974791,49.00662251655629,90.45871559633028,61.57407407407407,92.64705882352942,91.9831223628692,82.51121076233184,84.7328244274809,89.25619834710744,80.55555555555556,84.66257668711657,55.35714285714286,86.40776699029125,94.44444444444444,79.0,87.9948914431673,80.63583815028902,47.59776536312849,79.41176470588235,81.67202572347267,87.03703703703704,57.446808510638306,57.75749674054759,74.26470588235294,78.75816993464052,69.0909090909091,82.44897959183673,89.05472636815921,94.0,54.81927710843374,87.71929824561403
details_mistralai__Mixtral-8x7B-v0.1,65.0,71.8783933223623,34.0,71.85185185185186,82.89473684210526,76.0,78.49056603773586,86.80555555555556,54.0,63.0,46.0,69.94219653179191,46.07843137254901,81.0,68.08510638297872,64.91228070175438,68.96551724137932,48.14814814814814,56.34920634920635,51.0,84.19354838709677,63.54679802955665,72.0,81.81818181818183,86.36363636363636,93.78238341968913,70.51282051282051,38.51851851851852,78.57142857142857,49.00662251655629,88.07339449541286,64.81481481481481,84.80392156862744,89.0295358649789,78.02690582959642,80.91603053435115,87.60330578512396,83.33333333333334,77.30061349693251,53.57142857142857,88.3495145631068,91.88034188034187,78.0,87.48403575989782,79.76878612716763,40.11173184357542,82.35294117647058,78.45659163987139,83.9506172839506,51.77304964539007,53.19426336375489,81.25,78.43137254901961,70.0,78.77551020408163,89.05472636815921,92.0,51.204819277108435,87.71929824561403
details_rufjdk5480__gov-qna-ko-merged,66.5,71.8642404240354,40.0,68.88888888888889,83.55263157894737,71.0,78.11320754716982,86.80555555555556,54.0,61.0,47.0,69.94219653179191,50.0,79.0,66.80851063829788,64.03508771929825,68.96551724137932,47.88359788359788,52.38095238095239,49.0,84.51612903225806,63.54679802955665,72.0,81.21212121212122,87.37373737373737,93.78238341968913,70.76923076923077,37.03703703703703,78.99159663865547,49.668874172185426,88.44036697247707,62.96296296296296,86.27450980392157,88.18565400843882,77.13004484304933,82.44274809160305,85.12396694214877,83.33333333333334,79.14110429447852,59.82142857142857,86.40776699029125,91.88034188034187,78.0,87.35632183908046,80.34682080924856,35.64245810055866,82.6797385620915,79.7427652733119,84.5679012345679,54.60992907801418,54.628422425032596,79.77941176470588,78.59477124183006,71.81818181818181,80.40816326530611,88.55721393034825,91.0,51.80722891566265,88.30409356725146
details_rufjdk5480__mixtral-ko-qna-merged,66.5,71.8642404240354,40.0,68.88888888888889,83.55263157894737,71.0,78.11320754716982,86.80555555555556,54.0,61.0,47.0,69.94219653179191,50.0,79.0,66.80851063829788,64.03508771929825,68.96551724137932,47.88359788359788,52.38095238095239,49.0,84.51612903225806,63.54679802955665,72.0,81.21212121212122,87.37373737373737,93.78238341968913,70.76923076923077,37.03703703703703,78.99159663865547,49.668874172185426,88.44036697247707,62.96296296296296,86.27450980392157,88.18565400843882,77.13004484304933,82.44274809160305,85.12396694214877,83.33333333333334,79.14110429447852,59.82142857142857,86.40776699029125,91.88034188034187,78.0,87.35632183908046,80.34682080924856,35.64245810055866,82.6797385620915,79.7427652733119,84.5679012345679,54.60992907801418,54.628422425032596,79.77941176470588,78.59477124183006,71.81818181818181,80.40816326530611,88.55721393034825,91.0,51.80722891566265,88.30409356725146
details_mistralai__Mixtral-8x7B-v0.1,68.0,71.81543655466028,35.0,68.14814814814815,83.55263157894737,75.0,78.49056603773586,84.02777777777779,53.0,62.0,49.0,71.09826589595376,47.05882352941176,82.0,67.23404255319149,65.78947368421053,66.89655172413794,47.08994708994709,56.34920634920635,50.0,83.54838709677419,63.54679802955665,70.0,82.42424242424242,86.36363636363636,94.30051813471503,71.28205128205128,38.88888888888889,79.83193277310924,50.331125827814574,88.62385321100918,62.96296296296296,84.80392156862744,89.45147679324894,77.57847533632287,81.67938931297711,86.77685950413223,82.4074074074074,76.68711656441718,56.25,88.3495145631068,91.88034188034187,78.0,87.2286079182631,79.76878612716763,39.88826815642458,82.02614379084967,79.42122186495176,84.25925925925925,52.12765957446809,53.71577574967405,80.14705882352942,78.43137254901961,70.0,78.36734693877551,89.05472636815921,93.0,51.204819277108435,87.13450292397661
details_deepseek-ai__deepseek-llm-67b-base,69.0,71.77932742096434,38.0,65.92592592592592,80.92105263157895,83.0,78.11320754716982,84.72222222222221,50.0,60.0,42.0,73.41040462427746,43.13725490196078,75.0,73.19148936170212,51.75438596491229,68.27586206896552,50.264550264550266,53.17460317460318,44.0,82.58064516129032,57.14285714285714,74.0,81.81818181818183,89.8989898989899,98.44559585492229,73.07692307692307,37.77777777777777,82.35294117647058,43.70860927152318,90.45871559633028,64.35185185185185,91.66666666666666,91.56118143459916,79.37219730941703,82.44274809160305,85.12396694214877,83.33333333333334,83.43558282208589,50.0,90.29126213592232,93.16239316239316,73.0,90.03831417624522,76.30057803468208,44.91620111731844,78.75816993464052,81.35048231511254,85.49382716049382,55.673758865248224,56.0625814863103,77.57352941176471,80.22875816993465,71.81818181818181,73.87755102040816,90.04975124378109,94.0,55.42168674698795,85.96491228070175
details_OpenBuddy__openbuddy-deepseek-67b-v15.2,70.0,71.4970026507671,38.0,69.62962962962963,79.60526315789474,81.0,76.60377358490567,85.41666666666666,47.0,57.99999999999999,44.0,70.52023121387283,40.19607843137255,76.0,68.08510638297872,54.385964912280706,68.27586206896552,52.64550264550265,53.96825396825397,43.0,82.9032258064516,59.11330049261084,76.0,82.42424242424242,87.87878787878788,96.37305699481864,73.33333333333333,34.07407407407407,84.45378151260505,49.668874172185426,90.45871559633028,61.111111111111114,93.1372549019608,90.71729957805908,78.9237668161435,81.67938931297711,83.47107438016529,81.48148148148148,80.3680981595092,59.82142857142857,86.40776699029125,93.16239316239316,73.0,90.42145593869732,78.03468208092485,46.70391061452514,79.73856209150327,79.09967845659163,84.5679012345679,53.54609929078015,55.73663624511083,73.52941176470588,77.77777777777779,70.9090909090909,79.18367346938776,88.05970149253731,88.0,55.42168674698795,88.30409356725146
details_YeungNLP__firefly-mixtral-8x7b-v0.1,71.5,71.49376748692634,39.0,68.14814814814815,80.92105263157895,72.0,78.49056603773586,85.41666666666666,53.0,63.0,46.0,70.52023121387283,43.13725490196078,81.0,68.08510638297872,64.03508771929825,66.89655172413794,48.67724867724867,57.14285714285714,47.0,81.93548387096774,64.03940886699507,72.0,78.78787878787878,87.37373737373737,93.78238341968913,70.76923076923077,39.25925925925926,79.41176470588235,48.34437086092715,88.44036697247707,63.888888888888886,86.27450980392157,83.96624472573839,76.23318385650224,83.20610687022901,87.60330578512396,85.18518518518519,79.75460122699386,51.78571428571429,82.52427184466019,92.73504273504274,81.0,88.37803320561942,79.1907514450867,43.12849162011173,80.3921568627451,78.13504823151125,82.71604938271605,53.54609929078015,52.9986962190352,79.77941176470588,77.12418300653596,72.72727272727273,78.77551020408163,88.55721393034825,90.0,51.204819277108435,87.71929824561403
details_YeungNLP__firefly-mixtral-8x7b-v1,71.5,71.49376748692634,39.0,68.14814814814815,80.92105263157895,72.0,78.49056603773586,85.41666666666666,53.0,63.0,46.0,70.52023121387283,43.13725490196078,81.0,68.08510638297872,64.03508771929825,66.89655172413794,48.67724867724867,57.14285714285714,47.0,81.93548387096774,64.03940886699507,72.0,78.78787878787878,87.37373737373737,93.78238341968913,70.76923076923077,39.25925925925926,79.41176470588235,48.34437086092715,88.44036697247707,63.888888888888886,86.27450980392157,83.96624472573839,76.23318385650224,83.20610687022901,87.60330578512396,85.18518518518519,79.75460122699386,51.78571428571429,82.52427184466019,92.73504273504274,81.0,88.37803320561942,79.1907514450867,43.12849162011173,80.3921568627451,78.13504823151125,82.71604938271605,53.54609929078015,52.9986962190352,79.77941176470588,77.12418300653596,72.72727272727273,78.77551020408163,88.55721393034825,90.0,51.204819277108435,87.71929824561403
details_argilla__notux-8x7b-v1-epoch-2,73.0,71.4264900460384,38.0,67.4074074074074,79.60526315789474,72.0,77.73584905660378,84.02777777777779,51.0,62.0,45.0,75.14450867052022,43.13725490196078,82.0,68.51063829787233,59.64912280701754,65.51724137931035,47.35449735449735,51.587301587301596,41.0,85.16129032258064,61.57635467980296,80.0,80.0,86.86868686868688,95.85492227979275,70.25641025641025,38.148148148148145,81.09243697478992,47.019867549668874,88.9908256880734,59.25925925925925,85.29411764705883,86.07594936708861,75.7847533632287,80.1526717557252,87.60330578512396,82.4074074074074,79.75460122699386,59.82142857142857,83.49514563106796,92.30769230769232,78.0,88.25031928480205,77.74566473988439,46.368715083798875,81.69934640522875,79.09967845659163,83.0246913580247,55.673758865248224,54.88917861799217,79.41176470588235,76.30718954248366,72.72727272727273,78.36734693877551,89.05472636815921,90.0,53.6144578313253,89.47368421052632
details_mistralai__Mixtral-8x7B-Instruct-v0.1,74.0,71.39615714693674,42.0,66.66666666666666,78.94736842105263,73.0,77.73584905660378,82.63888888888889,50.0,66.0,46.0,75.72254335260115,43.13725490196078,81.0,66.80851063829788,61.40350877192983,64.82758620689654,47.88359788359788,52.38095238095239,42.0,85.16129032258064,62.06896551724138,78.0,80.0,86.86868686868688,95.85492227979275,69.74358974358974,38.88888888888889,80.25210084033614,47.019867549668874,88.44036697247707,59.72222222222222,85.29411764705883,84.81012658227847,75.7847533632287,80.91603053435115,87.60330578512396,84.25925925925925,81.59509202453987,57.14285714285714,84.46601941747572,92.30769230769232,77.0,87.9948914431673,78.03468208092485,46.03351955307262,82.02614379084967,79.7427652733119,83.33333333333334,55.319148936170215,54.43285528031291,79.41176470588235,76.47058823529412,70.9090909090909,77.14285714285715,89.05472636815921,90.0,50.602409638554214,87.71929824561403
details_argilla__notux-8x7b-v1,75.0,71.38894203721198,42.0,68.14814814814815,79.60526315789474,73.0,78.8679245283019,82.63888888888889,50.0,65.0,46.0,76.878612716763,42.15686274509804,81.0,66.80851063829788,60.526315789473685,64.13793103448275,47.88359788359788,52.38095238095239,39.0,85.16129032258064,62.06896551724138,80.0,78.18181818181819,86.36363636363636,95.85492227979275,68.71794871794872,37.03703703703703,80.67226890756302,47.019867549668874,87.70642201834863,59.72222222222222,85.7843137254902,85.23206751054853,76.23318385650224,80.1526717557252,87.60330578512396,84.25925925925925,80.98159509202453,58.92857142857143,84.46601941747572,92.30769230769232,76.0,87.86717752234993,78.32369942196532,45.92178770949721,82.6797385620915,79.09967845659163,83.64197530864197,55.673758865248224,54.49804432855281,79.04411764705883,76.79738562091504,70.9090909090909,77.9591836734694,89.55223880597015,90.0,52.40963855421686,88.30409356725146
details_OpenBuddy__openbuddy-mixtral-8x7b-v16.1-32k,76.0,71.37487124834209,42.0,66.66666666666666,77.63157894736842,75.0,78.49056603773586,83.33333333333334,54.0,70.0,44.0,68.20809248554913,51.9607843137255,79.0,66.80851063829788,68.42105263157895,67.58620689655173,48.94179894179894,53.17460317460318,44.0,84.51612903225806,58.620689655172406,76.0,82.42424242424242,85.35353535353535,92.2279792746114,70.51282051282051,36.2962962962963,81.09243697478992,45.033112582781456,89.17431192660551,57.870370370370374,84.80392156862744,87.76371308016878,75.33632286995515,79.38931297709924,85.12396694214877,85.18518518518519,79.75460122699386,58.03571428571429,84.46601941747572,90.5982905982906,77.0,87.48403575989782,77.45664739884393,52.737430167597765,79.73856209150327,79.42122186495176,83.33333333333334,52.4822695035461,51.95567144719687,77.94117647058823,75.49019607843137,70.9090909090909,79.59183673469387,87.06467661691542,88.0,52.40963855421686,86.54970760233918
details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct,77.0,71.36585098343991,40.0,67.4074074074074,78.94736842105263,73.0,77.35849056603774,82.63888888888889,50.0,65.0,47.0,76.30057803468208,43.13725490196078,80.0,66.38297872340425,60.526315789473685,65.51724137931035,48.14814814814814,51.587301587301596,42.0,85.48387096774194,63.54679802955665,78.0,79.39393939393939,86.86868686868688,95.85492227979275,71.02564102564102,38.51851851851852,81.09243697478992,44.370860927152314,88.25688073394495,59.25925925925925,85.29411764705883,86.07594936708861,76.23318385650224,80.1526717557252,87.60330578512396,81.48148148148148,81.59509202453987,58.03571428571429,84.46601941747572,91.88034188034187,75.0,87.6117496807152,78.32369942196532,46.03351955307262,82.6797385620915,79.7427652733119,83.9506172839506,56.38297872340425,54.04172099087353,79.04411764705883,76.9607843137255,71.81818181818181,77.55102040816327,88.55721393034825,90.0,52.40963855421686,88.30409356725146
details_argilla__notus-8x7b-experiment,78.0,71.33427578928541,43.0,68.14814814814815,78.94736842105263,74.0,78.8679245283019,81.94444444444444,50.0,64.0,45.0,75.72254335260115,41.17647058823529,81.0,67.65957446808511,59.64912280701754,64.82758620689654,48.14814814814814,50.79365079365079,40.0,85.16129032258064,61.57635467980296,79.0,79.39393939393939,85.85858585858585,96.37305699481864,69.23076923076923,38.88888888888889,80.67226890756302,47.682119205298015,87.88990825688073,58.333333333333336,85.7843137254902,85.23206751054853,76.23318385650224,80.1526717557252,87.60330578512396,84.25925925925925,80.3680981595092,58.92857142857143,83.49514563106796,92.30769230769232,76.0,87.73946360153256,78.32369942196532,46.03351955307262,82.35294117647058,79.42122186495176,83.33333333333334,56.02836879432624,54.563233376792695,78.67647058823529,76.9607843137255,70.9090909090909,77.55102040816327,89.55223880597015,90.0,52.40963855421686,88.88888888888889
details_OpenBuddy__openbuddy-mixtral-8x7b-v16.2-32k,79.0,71.33227980075964,43.0,68.14814814814815,78.28947368421053,74.0,79.62264150943396,84.02777777777779,56.99999999999999,65.0,44.0,69.36416184971098,50.0,78.0,65.95744680851064,64.91228070175438,66.20689655172414,48.67724867724867,55.55555555555556,45.0,85.16129032258064,58.128078817733986,73.0,83.03030303030303,85.85858585858585,92.74611398963731,70.76923076923077,35.18518518518518,80.25210084033614,45.033112582781456,89.17431192660551,57.407407407407405,86.27450980392157,88.60759493670885,75.7847533632287,80.91603053435115,85.12396694214877,86.11111111111111,79.14110429447852,54.46428571428571,85.43689320388349,91.02564102564102,80.0,87.9948914431673,77.74566473988439,53.296089385474865,78.43137254901961,79.42122186495176,80.55555555555556,54.96453900709219,51.95567144719687,79.04411764705883,74.67320261437908,70.9090909090909,80.40816326530611,87.56218905472637,87.0,51.204819277108435,85.38011695906432
details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct,80.0,71.07702027735336,38.0,68.14814814814815,76.97368421052632,73.0,78.11320754716982,81.94444444444444,50.0,64.0,43.0,75.72254335260115,42.15686274509804,81.0,65.53191489361701,61.40350877192983,62.06896551724138,48.67724867724867,51.587301587301596,41.0,85.80645161290322,62.06896551724138,76.0,78.78787878787878,86.86868686868688,95.85492227979275,69.48717948717949,38.51851851851852,81.5126050420168,46.357615894039725,88.44036697247707,59.72222222222222,85.29411764705883,86.49789029535864,76.68161434977578,80.1526717557252,87.60330578512396,82.4074074074074,82.20858895705521,58.03571428571429,84.46601941747572,91.88034188034187,74.0,87.48403575989782,78.90173410404624,45.69832402234637,82.6797385620915,80.06430868167203,83.0246913580247,56.38297872340425,54.758800521512384,79.77941176470588,75.81699346405229,71.81818181818181,76.32653061224491,87.56218905472637,90.0,51.80722891566265,88.30409356725146
details_s1ghhh__medllama-2-70b-qlora-1.1,81.0,71.0397132372678,36.0,63.70370370370371,78.94736842105263,76.0,76.22641509433963,81.25,48.0,55.00000000000001,44.0,70.52023121387283,34.31372549019608,74.0,67.65957446808511,45.61403508771929,64.13793103448275,44.44444444444444,48.412698412698404,51.0,82.58064516129032,53.69458128078818,75.0,84.84848484848484,89.8989898989899,94.30051813471503,73.07692307692307,37.03703703703703,80.25210084033614,43.70860927152318,90.45871559633028,67.12962962962963,92.64705882352942,89.87341772151899,78.9237668161435,88.54961832061069,87.60330578512396,81.48148148148148,80.98159509202453,54.46428571428571,82.52427184466019,93.5897435897436,77.0,86.97318007662835,81.79190751445087,49.608938547486034,77.12418300653596,80.06430868167203,86.11111111111111,57.801418439716315,57.30117340286832,80.14705882352942,77.12418300653596,73.63636363636363,79.18367346938776,89.55223880597015,92.0,56.024096385542165,85.96491228070175
details_ICBU-NPU__FashionGPT-70B-V1.1,82.0,70.9853273709921,31.0,62.96296296296296,82.89473684210526,77.0,74.33962264150942,83.33333333333334,50.0,61.0,40.0,65.89595375722543,36.27450980392157,78.0,71.06382978723404,46.49122807017544,64.13793103448275,47.08994708994709,50.0,50.0,82.9032258064516,57.635467980295566,78.0,84.24242424242424,89.39393939393939,93.2642487046632,71.28205128205128,33.7037037037037,77.73109243697479,48.34437086092715,90.45871559633028,59.25925925925925,91.17647058823528,88.18565400843882,80.26905829596413,85.49618320610686,87.60330578512396,84.25925925925925,83.43558282208589,54.46428571428571,83.49514563106796,91.45299145299144,74.0,86.46232439335888,77.74566473988439,64.6927374301676,75.81699346405229,77.17041800643086,82.71604938271605,60.28368794326241,58.670143415906125,74.63235294117648,76.47058823529412,73.63636363636363,81.22448979591836,88.55721393034825,87.0,52.40963855421686,87.13450292397661
