	model_name	split_name	average_score	harness|hendrycksTest-abstract_algebra|5	harness|hendrycksTest-anatomy|5	harness|hendrycksTest-astronomy|5	harness|hendrycksTest-business_ethics|5	harness|hendrycksTest-clinical_knowledge|5	harness|hendrycksTest-college_biology|5	harness|hendrycksTest-college_chemistry|5	harness|hendrycksTest-college_computer_science|5	harness|hendrycksTest-college_mathematics|5	harness|hendrycksTest-college_medicine|5	harness|hendrycksTest-college_physics|5	harness|hendrycksTest-computer_security|5	harness|hendrycksTest-conceptual_physics|5	harness|hendrycksTest-econometrics|5	harness|hendrycksTest-electrical_engineering|5	harness|hendrycksTest-elementary_mathematics|5	harness|hendrycksTest-formal_logic|5	harness|hendrycksTest-global_facts|5	harness|hendrycksTest-high_school_biology|5	harness|hendrycksTest-high_school_chemistry|5	harness|hendrycksTest-high_school_computer_science|5	harness|hendrycksTest-high_school_european_history|5	harness|hendrycksTest-high_school_geography|5	harness|hendrycksTest-high_school_government_and_politics|5	harness|hendrycksTest-high_school_macroeconomics|5	harness|hendrycksTest-high_school_mathematics|5	harness|hendrycksTest-high_school_microeconomics|5	harness|hendrycksTest-high_school_physics|5	harness|hendrycksTest-high_school_psychology|5	harness|hendrycksTest-high_school_statistics|5	harness|hendrycksTest-high_school_us_history|5	harness|hendrycksTest-high_school_world_history|5	harness|hendrycksTest-human_aging|5	harness|hendrycksTest-human_sexuality|5	harness|hendrycksTest-international_law|5	harness|hendrycksTest-jurisprudence|5	harness|hendrycksTest-logical_fallacies|5	harness|hendrycksTest-machine_learning|5	harness|hendrycksTest-management|5	harness|hendrycksTest-marketing|5	harness|hendrycksTest-medical_genetics|5	harness|hendrycksTest-miscellaneous|5	harness|hendrycksTest-moral_disputes|5	harness|hendrycksTest-moral_scenarios|5	harness|hendrycksTest-nutrition|5	harness|hendrycksTest-philosophy|5	harness|hendrycksTest-prehistory|5	harness|hendrycksTest-professional_accounting|5	harness|hendrycksTest-professional_law|5	harness|hendrycksTest-professional_medicine|5	harness|hendrycksTest-professional_psychology|5	harness|hendrycksTest-public_relations|5	harness|hendrycksTest-security_studies|5	harness|hendrycksTest-sociology|5	harness|hendrycksTest-us_foreign_policy|5	harness|hendrycksTest-virology|5	harness|hendrycksTest-world_religions|5
48	details_AA051611__A0110	2024-01-11T07-22-47.294306	0.7448238040201576	0.41	0.7185185185185186	0.868421052631579	0.75	0.7924528301886793	0.8194444444444444	0.49	0.62	0.42	0.7109826589595376	0.47058823529411764	0.77	0.7617021276595745	0.5789473684210527	0.7310344827586207	0.626984126984127	0.5396825396825397	0.56	0.8774193548387097	0.5862068965517241	0.77	0.8424242424242424	0.8888888888888888	0.9637305699481865	0.8	0.4074074074074074	0.8403361344537815	0.45695364238410596	0.9064220183486239	0.6666666666666666	0.9117647058823529	0.8987341772151899	0.7713004484304933	0.8854961832061069	0.9008264462809917	0.8888888888888888	0.8404907975460123	0.5892857142857143	0.912621359223301	0.9358974358974359	0.87	0.9042145593869731	0.8005780346820809	0.6189944134078212	0.8071895424836601	0.8295819935691319	0.8302469135802469	0.6063829787234043	0.5573663624511083	0.8235294117647058	0.7924836601307189	0.7181818181818181	0.8081632653061225	0.900497512437811	0.94	0.572289156626506	0.8947368421052632
49	details_AA051611__A0109	2024-01-10T22-51-38.710078	0.7444088517552848	0.41	0.725925925925926	0.875	0.76	0.8	0.8263888888888888	0.49	0.63	0.41	0.7109826589595376	0.47058823529411764	0.77	0.7659574468085106	0.5789473684210527	0.7310344827586207	0.6322751322751323	0.5396825396825397	0.55	0.8774193548387097	0.5862068965517241	0.77	0.8424242424242424	0.8888888888888888	0.9533678756476683	0.7974358974358975	0.4074074074074074	0.8445378151260504	0.4503311258278146	0.9045871559633027	0.6620370370370371	0.9068627450980392	0.8987341772151899	0.7757847533632287	0.8854961832061069	0.8925619834710744	0.8888888888888888	0.8404907975460123	0.5892857142857143	0.9029126213592233	0.9316239316239316	0.87	0.9029374201787995	0.7976878612716763	0.6212290502793296	0.8104575163398693	0.8295819935691319	0.8271604938271605	0.599290780141844	0.559322033898305	0.8161764705882353	0.7875816993464052	0.7181818181818181	0.8040816326530612	0.900497512437811	0.94	0.5783132530120482	0.8947368421052632
50	details_Azure99__blossom-v3_1-yi-34b	2023-12-16T12-07-38.687191	0.7437164199545643	0.38	0.7333333333333333	0.8618421052631579	0.74	0.7773584905660378	0.8611111111111112	0.48	0.62	0.44	0.7514450867052023	0.46078431372549017	0.83	0.7702127659574468	0.5087719298245614	0.7448275862068966	0.656084656084656	0.5555555555555556	0.48	0.8903225806451613	0.6650246305418719	0.81	0.8484848484848485	0.898989898989899	0.9637305699481865	0.7692307692307693	0.3925925925925926	0.8319327731092437	0.4768211920529801	0.9119266055045872	0.6481481481481481	0.9068627450980392	0.8945147679324894	0.7668161434977578	0.8396946564885496	0.9090909090909091	0.8611111111111112	0.8588957055214724	0.5535714285714286	0.8543689320388349	0.9273504273504274	0.86	0.896551724137931	0.8034682080924855	0.6044692737430167	0.826797385620915	0.8167202572347267	0.8364197530864198	0.648936170212766	0.5886571056062582	0.8014705882352942	0.8202614379084967	0.7181818181818181	0.8367346938775511	0.8805970149253731	0.89	0.5662650602409639	0.8654970760233918
51	details_Mihaiii__Pallas-0.5-LASER-0.4	2024-01-05T05-08-48.384269	0.7432460890171283	0.41	0.7037037037037037	0.8618421052631579	0.75	0.7811320754716982	0.8680555555555556	0.52	0.58	0.43	0.7167630057803468	0.5294117647058824	0.8	0.7574468085106383	0.6052631578947368	0.7310344827586207	0.6084656084656085	0.5555555555555556	0.49	0.9	0.6551724137931034	0.8	0.8363636363636363	0.9141414141414141	0.9740932642487047	0.7974358974358975	0.4074074074074074	0.8319327731092437	0.47019867549668876	0.9064220183486239	0.6342592592592593	0.9264705882352942	0.8987341772151899	0.7892376681614349	0.8320610687022901	0.8842975206611571	0.8518518518518519	0.8711656441717791	0.5089285714285714	0.8349514563106796	0.9316239316239316	0.85	0.9003831417624522	0.8092485549132948	0.6547486033519553	0.7941176470588235	0.7781350482315113	0.8734567901234568	0.5851063829787234	0.5749674054758801	0.7904411764705882	0.7990196078431373	0.7454545454545455	0.8244897959183674	0.900497512437811	0.91	0.5481927710843374	0.8713450292397661
52	details_Mihaiii__Pallas-0.5-LASER-0.5	2024-01-05T05-13-18.448760	0.7430611901128163	0.42	0.7111111111111111	0.8618421052631579	0.75	0.7849056603773585	0.8680555555555556	0.52	0.59	0.45	0.7283236994219653	0.5	0.8	0.7659574468085106	0.5964912280701754	0.7379310344827587	0.6031746031746031	0.5476190476190477	0.49	0.9032258064516129	0.6600985221674877	0.8	0.8363636363636363	0.9141414141414141	0.9792746113989638	0.7948717948717948	0.3925925925925926	0.8361344537815126	0.47019867549668876	0.908256880733945	0.6388888888888888	0.9264705882352942	0.9029535864978903	0.7892376681614349	0.8320610687022901	0.8842975206611571	0.8518518518518519	0.8773006134969326	0.5	0.8349514563106796	0.9273504273504274	0.85	0.8978288633461047	0.8063583815028902	0.6357541899441341	0.7875816993464052	0.7845659163987139	0.8672839506172839	0.5851063829787234	0.5730117340286832	0.7867647058823529	0.7973856209150327	0.7363636363636363	0.8244897959183674	0.900497512437811	0.91	0.5542168674698795	0.8713450292397661
53	details_Mihaiii__Pallas-0.5-LASER-0.6	2024-01-05T05-07-56.399872	0.7425217904619513	0.41	0.7111111111111111	0.8421052631578947	0.75	0.7886792452830189	0.8680555555555556	0.52	0.58	0.46	0.7225433526011561	0.5	0.8	0.7617021276595745	0.5964912280701754	0.7379310344827587	0.6005291005291006	0.5555555555555556	0.49	0.9064516129032258	0.6502463054187192	0.81	0.8303030303030303	0.9090909090909091	0.9740932642487047	0.7871794871794872	0.4	0.8319327731092437	0.47019867549668876	0.9045871559633027	0.6388888888888888	0.9264705882352942	0.9029535864978903	0.7937219730941704	0.8320610687022901	0.8925619834710744	0.8425925925925926	0.8834355828220859	0.5089285714285714	0.8349514563106796	0.9273504273504274	0.85	0.8978288633461047	0.8092485549132948	0.6424581005586593	0.7843137254901961	0.7781350482315113	0.8672839506172839	0.5886524822695035	0.5736636245110821	0.7867647058823529	0.7990196078431373	0.7272727272727273	0.8244897959183674	0.900497512437811	0.91	0.5542168674698795	0.8771929824561403
54	details_TriadParty__deepmoney-34b-200k-base	2024-01-11T10-43-46.493782	0.7403686836701943	0.42	0.6962962962962963	0.8355263157894737	0.78	0.8188679245283019	0.8611111111111112	0.48	0.58	0.46	0.7167630057803468	0.46078431372549017	0.81	0.7617021276595745	0.5263157894736842	0.7379310344827587	0.6005291005291006	0.5079365079365079	0.57	0.8935483870967742	0.6403940886699507	0.73	0.8424242424242424	0.9141414141414141	0.9792746113989638	0.7923076923076923	0.42962962962962964	0.8319327731092437	0.4768211920529801	0.9100917431192661	0.6296296296296297	0.8872549019607843	0.8987341772151899	0.7937219730941704	0.8854961832061069	0.8677685950413223	0.8703703703703703	0.8466257668711656	0.5089285714285714	0.8640776699029126	0.9230769230769231	0.86	0.8888888888888888	0.8179190751445087	0.5027932960893855	0.8366013071895425	0.8327974276527331	0.8518518518518519	0.599290780141844	0.5749674054758801	0.8125	0.8006535947712419	0.7090909090909091	0.8244897959183674	0.8955223880597015	0.91	0.572289156626506	0.8713450292397661
55	details_TriadParty__deepmoney-34b-200k-base	2024-01-11T10-37-59.739390	0.7403686836701943	0.42	0.6962962962962963	0.8355263157894737	0.78	0.8188679245283019	0.8611111111111112	0.48	0.58	0.46	0.7167630057803468	0.46078431372549017	0.81	0.7617021276595745	0.5263157894736842	0.7379310344827587	0.6005291005291006	0.5079365079365079	0.57	0.8935483870967742	0.6403940886699507	0.73	0.8424242424242424	0.9141414141414141	0.9792746113989638	0.7923076923076923	0.42962962962962964	0.8319327731092437	0.4768211920529801	0.9100917431192661	0.6296296296296297	0.8872549019607843	0.8987341772151899	0.7937219730941704	0.8854961832061069	0.8677685950413223	0.8703703703703703	0.8466257668711656	0.5089285714285714	0.8640776699029126	0.9230769230769231	0.86	0.8888888888888888	0.8179190751445087	0.5027932960893855	0.8366013071895425	0.8327974276527331	0.8518518518518519	0.599290780141844	0.5749674054758801	0.8125	0.8006535947712419	0.7090909090909091	0.8244897959183674	0.8955223880597015	0.91	0.572289156626506	0.8713450292397661
56	details_AA051610__A0106	2024-01-07T23-07-28.080056	0.7403015866771708	0.43	0.7185185185185186	0.8421052631578947	0.77	0.8113207547169812	0.8333333333333334	0.52	0.61	0.4	0.7052023121387283	0.43137254901960786	0.77	0.7702127659574468	0.5350877192982456	0.7103448275862069	0.6296296296296297	0.5158730158730159	0.54	0.8709677419354839	0.5812807881773399	0.78	0.8363636363636363	0.9040404040404041	0.9585492227979274	0.8102564102564103	0.37037037037037035	0.8445378151260504	0.47019867549668876	0.8917431192660551	0.6203703703703703	0.9117647058823529	0.8987341772151899	0.7937219730941704	0.8702290076335878	0.8677685950413223	0.8611111111111112	0.8466257668711656	0.5982142857142857	0.9029126213592233	0.9316239316239316	0.87	0.9042145593869731	0.8005780346820809	0.6134078212290502	0.8300653594771242	0.8135048231511254	0.8395061728395061	0.5851063829787234	0.5528031290743155	0.8345588235294118	0.7924836601307189	0.7272727272727273	0.8122448979591836	0.9054726368159204	0.92	0.5602409638554217	0.8713450292397661
57	details_AA051610__A0106	2024-01-07T13-47-03.450594	0.7399881967580327	0.44	0.725925925925926	0.8421052631578947	0.75	0.8226415094339623	0.8263888888888888	0.52	0.61	0.4	0.6878612716763006	0.43137254901960786	0.79	0.7659574468085106	0.543859649122807	0.7103448275862069	0.6322751322751323	0.5	0.56	0.8774193548387097	0.5911330049261084	0.79	0.8484848484848485	0.898989898989899	0.9637305699481865	0.7974358974358975	0.37037037037037035	0.8445378151260504	0.45695364238410596	0.8917431192660551	0.6157407407407407	0.9117647058823529	0.8945147679324894	0.7982062780269058	0.8702290076335878	0.859504132231405	0.8611111111111112	0.8404907975460123	0.6071428571428571	0.9029126213592233	0.9273504273504274	0.87	0.9042145593869731	0.8063583815028902	0.6033519553072626	0.8333333333333334	0.8038585209003215	0.8425925925925926	0.5921985815602837	0.5508474576271186	0.8272058823529411	0.7875816993464052	0.7272727272727273	0.8040816326530612	0.900497512437811	0.91	0.5602409638554217	0.8771929824561403
58	details_adamo1139__Yi-34B-AEZAKMI-v1	2023-12-04T22-17-18.926595	0.7391339514719371	0.34	0.6888888888888889	0.868421052631579	0.74	0.7735849056603774	0.8402777777777778	0.49	0.62	0.44	0.7052023121387283	0.4117647058823529	0.81	0.7404255319148936	0.5087719298245614	0.7517241379310344	0.6507936507936508	0.5396825396825397	0.5	0.896774193548387	0.5960591133004927	0.79	0.8484848484848485	0.8939393939393939	0.9637305699481865	0.7769230769230769	0.40370370370370373	0.8277310924369747	0.423841059602649	0.9119266055045872	0.6342592592592593	0.9019607843137255	0.890295358649789	0.8026905829596412	0.8625954198473282	0.8677685950413223	0.8611111111111112	0.8466257668711656	0.6517857142857143	0.9029126213592233	0.9188034188034188	0.86	0.896551724137931	0.8063583815028902	0.7027932960893855	0.8169934640522876	0.7684887459807074	0.8240740740740741	0.5921985815602837	0.5814863102998696	0.7536764705882353	0.7810457516339869	0.7272727272727273	0.8408163265306122	0.900497512437811	0.9	0.5843373493975904	0.9005847953216374
59	details_mlinmg__SG-Raccoon-Yi-200k-2.0	2023-12-05T06-49-39.917705	0.732851985988411	0.37	0.674074074074074	0.8421052631578947	0.76	0.8037735849056604	0.8819444444444444	0.55	0.58	0.36	0.6936416184971098	0.4803921568627451	0.81	0.7574468085106383	0.5087719298245614	0.7310344827586207	0.5370370370370371	0.5079365079365079	0.52	0.896774193548387	0.6403940886699507	0.8	0.8545454545454545	0.9141414141414141	0.9689119170984456	0.7871794871794872	0.35185185185185186	0.8361344537815126	0.4768211920529801	0.908256880733945	0.625	0.9264705882352942	0.8987341772151899	0.7937219730941704	0.8549618320610687	0.8677685950413223	0.8425925925925926	0.8957055214723927	0.5625	0.8252427184466019	0.9145299145299145	0.83	0.8888888888888888	0.8092485549132948	0.4983240223463687	0.8235294117647058	0.8102893890675241	0.8333333333333334	0.5921985815602837	0.5821382007822686	0.7720588235294118	0.7892156862745098	0.7090909090909091	0.8326530612244898	0.8905472636815921	0.91	0.5602409638554217	0.8304093567251462
60	details_deepseek-ai__deepseek-llm-67b-chat	2023-12-05T06-06-20.627396	0.724191616790314	0.42	0.674074074074074	0.8223684210526315	0.86	0.8075471698113208	0.8333333333333334	0.48	0.61	0.44	0.7109826589595376	0.3627450980392157	0.77	0.7148936170212766	0.5614035087719298	0.6551724137931034	0.5396825396825397	0.5079365079365079	0.49	0.8290322580645161	0.6009852216748769	0.74	0.8424242424242424	0.9040404040404041	0.9637305699481865	0.7282051282051282	0.35555555555555557	0.819327731092437	0.45695364238410596	0.8990825688073395	0.6712962962962963	0.9264705882352942	0.9029535864978903	0.820627802690583	0.8625954198473282	0.8429752066115702	0.8611111111111112	0.8343558282208589	0.5357142857142857	0.8737864077669902	0.9273504273504274	0.73	0.9080459770114943	0.7890173410404624	0.4871508379888268	0.7941176470588235	0.8038585209003215	0.8641975308641975	0.5851063829787234	0.5814863102998696	0.7830882352941176	0.8088235294117647	0.6909090909090909	0.7795918367346939	0.8805970149253731	0.92	0.5662650602409639	0.847953216374269
61	details_OpenBuddy__openbuddy-mixtral-7bx8-v16.3-32k	2024-01-05T04-57-41.818907	0.7198974310339152	0.48	0.6814814814814815	0.8026315789473685	0.7	0.8037735849056604	0.8333333333333334	0.56	0.68	0.46	0.6994219653179191	0.5392156862745098	0.8	0.6936170212765957	0.6140350877192983	0.7103448275862069	0.5052910052910053	0.5793650793650794	0.48	0.8516129032258064	0.5862068965517241	0.73	0.8424242424242424	0.8535353535353535	0.9430051813471503	0.7076923076923077	0.3888888888888889	0.8151260504201681	0.45695364238410596	0.8880733944954129	0.5879629629629629	0.8725490196078431	0.8987341772151899	0.7443946188340808	0.8244274809160306	0.859504132231405	0.8425925925925926	0.7791411042944786	0.6071428571428571	0.8543689320388349	0.8846153846153846	0.79	0.8786717752234994	0.791907514450867	0.48156424581005586	0.7810457516339869	0.8006430868167203	0.8148148148148148	0.5531914893617021	0.5208604954367666	0.7941176470588235	0.7549019607843137	0.7	0.7877551020408163	0.8656716417910447	0.9	0.5120481927710844	0.8654970760233918
62	details_itsliupeng__Mixtral-8x7B-v0.1-top3	2023-12-24T20-17-11.492534	0.7198363627587469	0.37	0.7185185185185186	0.8157894736842105	0.75	0.7735849056603774	0.8541666666666666	0.54	0.6	0.46	0.7225433526011561	0.47058823529411764	0.84	0.7191489361702128	0.631578947368421	0.6482758620689655	0.4973544973544973	0.5873015873015873	0.49	0.8548387096774194	0.625615763546798	0.73	0.806060606060606	0.8737373737373737	0.9430051813471503	0.7230769230769231	0.37407407407407406	0.7941176470588235	0.4768211920529801	0.8917431192660551	0.6203703703703703	0.8578431372549019	0.8607594936708861	0.7713004484304933	0.816793893129771	0.859504132231405	0.8333333333333334	0.7791411042944786	0.5267857142857143	0.8737864077669902	0.9145299145299145	0.8	0.8748403575989783	0.8005780346820809	0.4212290502793296	0.803921568627451	0.8006430868167203	0.8580246913580247	0.5390070921985816	0.5404172099087353	0.8051470588235294	0.7973856209150327	0.7181818181818181	0.7836734693877551	0.8805970149253731	0.91	0.5120481927710844	0.8888888888888888
63	details_itsliupeng__llama2_70b_mmlu	2023-12-29T15-24-45.322816	0.7188530941408873	0.34	0.6444444444444445	0.8223684210526315	0.77	0.7547169811320755	0.8402777777777778	0.48	0.55	0.37	0.6820809248554913	0.38235294117647056	0.8	0.7063829787234043	0.543859649122807	0.6551724137931034	0.47883597883597884	0.5158730158730159	0.52	0.8451612903225807	0.5665024630541872	0.78	0.8545454545454545	0.9191919191919192	0.9430051813471503	0.735897435897436	0.37777777777777777	0.773109243697479	0.4900662251655629	0.9045871559633027	0.6157407407407407	0.9264705882352942	0.919831223628692	0.8251121076233184	0.8473282442748091	0.8925619834710744	0.8055555555555556	0.8466257668711656	0.5535714285714286	0.8640776699029126	0.9444444444444444	0.79	0.879948914431673	0.8063583815028902	0.4759776536312849	0.7941176470588235	0.8167202572347267	0.8703703703703703	0.574468085106383	0.5775749674054759	0.7426470588235294	0.7875816993464052	0.6909090909090909	0.8244897959183674	0.8905472636815921	0.94	0.5481927710843374	0.8771929824561403
64	details_mistralai__Mixtral-8x7B-v0.1	2024-01-04T16-34-48.985318	0.7187839332236228	0.34	0.7185185185185186	0.8289473684210527	0.76	0.7849056603773585	0.8680555555555556	0.54	0.63	0.46	0.6994219653179191	0.46078431372549017	0.81	0.6808510638297872	0.6491228070175439	0.6896551724137931	0.48148148148148145	0.5634920634920635	0.51	0.8419354838709677	0.6354679802955665	0.72	0.8181818181818182	0.8636363636363636	0.9378238341968912	0.7051282051282052	0.3851851851851852	0.7857142857142857	0.4900662251655629	0.8807339449541285	0.6481481481481481	0.8480392156862745	0.890295358649789	0.7802690582959642	0.8091603053435115	0.8760330578512396	0.8333333333333334	0.7730061349693251	0.5357142857142857	0.883495145631068	0.9188034188034188	0.78	0.8748403575989783	0.7976878612716763	0.4011173184357542	0.8235294117647058	0.7845659163987139	0.8395061728395061	0.5177304964539007	0.5319426336375489	0.8125	0.7843137254901961	0.7	0.7877551020408163	0.8905472636815921	0.92	0.5120481927710844	0.8771929824561403
65	details_rufjdk5480__gov-qna-ko-merged	2024-01-05T04-31-12.088602	0.718642404240354	0.4	0.6888888888888889	0.8355263157894737	0.71	0.7811320754716982	0.8680555555555556	0.54	0.61	0.47	0.6994219653179191	0.5	0.79	0.6680851063829787	0.6403508771929824	0.6896551724137931	0.47883597883597884	0.5238095238095238	0.49	0.8451612903225807	0.6354679802955665	0.72	0.8121212121212121	0.8737373737373737	0.9378238341968912	0.7076923076923077	0.37037037037037035	0.7899159663865546	0.4966887417218543	0.8844036697247707	0.6296296296296297	0.8627450980392157	0.8818565400843882	0.7713004484304933	0.8244274809160306	0.8512396694214877	0.8333333333333334	0.7914110429447853	0.5982142857142857	0.8640776699029126	0.9188034188034188	0.78	0.8735632183908046	0.8034682080924855	0.3564245810055866	0.826797385620915	0.797427652733119	0.845679012345679	0.5460992907801419	0.546284224250326	0.7977941176470589	0.7859477124183006	0.7181818181818181	0.8040816326530612	0.8855721393034826	0.91	0.5180722891566265	0.8830409356725146
66	details_rufjdk5480__mixtral-ko-qna-merged	2024-01-05T04-40-43.464052	0.718642404240354	0.4	0.6888888888888889	0.8355263157894737	0.71	0.7811320754716982	0.8680555555555556	0.54	0.61	0.47	0.6994219653179191	0.5	0.79	0.6680851063829787	0.6403508771929824	0.6896551724137931	0.47883597883597884	0.5238095238095238	0.49	0.8451612903225807	0.6354679802955665	0.72	0.8121212121212121	0.8737373737373737	0.9378238341968912	0.7076923076923077	0.37037037037037035	0.7899159663865546	0.4966887417218543	0.8844036697247707	0.6296296296296297	0.8627450980392157	0.8818565400843882	0.7713004484304933	0.8244274809160306	0.8512396694214877	0.8333333333333334	0.7914110429447853	0.5982142857142857	0.8640776699029126	0.9188034188034188	0.78	0.8735632183908046	0.8034682080924855	0.3564245810055866	0.826797385620915	0.797427652733119	0.845679012345679	0.5460992907801419	0.546284224250326	0.7977941176470589	0.7859477124183006	0.7181818181818181	0.8040816326530612	0.8855721393034826	0.91	0.5180722891566265	0.8830409356725146
67	details_mistralai__Mixtral-8x7B-v0.1	2023-12-11T18-04-02.035270	0.7181543655466032	0.35	0.6814814814814815	0.8355263157894737	0.75	0.7849056603773585	0.8402777777777778	0.53	0.62	0.49	0.7109826589595376	0.47058823529411764	0.82	0.6723404255319149	0.6578947368421053	0.6689655172413793	0.4708994708994709	0.5634920634920635	0.5	0.8354838709677419	0.6354679802955665	0.7	0.8242424242424242	0.8636363636363636	0.9430051813471503	0.7128205128205128	0.3888888888888889	0.7983193277310925	0.5033112582781457	0.8862385321100917	0.6296296296296297	0.8480392156862745	0.8945147679324894	0.7757847533632287	0.816793893129771	0.8677685950413223	0.8240740740740741	0.7668711656441718	0.5625	0.883495145631068	0.9188034188034188	0.78	0.8722860791826309	0.7976878612716763	0.39888268156424583	0.8202614379084967	0.7942122186495176	0.8425925925925926	0.5212765957446809	0.5371577574967406	0.8014705882352942	0.7843137254901961	0.7	0.7836734693877551	0.8905472636815921	0.93	0.5120481927710844	0.8713450292397661
68	details_deepseek-ai__deepseek-llm-67b-base	2023-12-08T15-08-33.397139	0.7177932742096433	0.38	0.6592592592592592	0.8092105263157895	0.83	0.7811320754716982	0.8472222222222222	0.5	0.6	0.42	0.7341040462427746	0.43137254901960786	0.75	0.7319148936170212	0.5175438596491229	0.6827586206896552	0.5026455026455027	0.5317460317460317	0.44	0.8258064516129032	0.5714285714285714	0.74	0.8181818181818182	0.898989898989899	0.9844559585492227	0.7307692307692307	0.37777777777777777	0.8235294117647058	0.4370860927152318	0.9045871559633027	0.6435185185185185	0.9166666666666666	0.9156118143459916	0.7937219730941704	0.8244274809160306	0.8512396694214877	0.8333333333333334	0.8343558282208589	0.5	0.9029126213592233	0.9316239316239316	0.73	0.9003831417624522	0.7630057803468208	0.4491620111731844	0.7875816993464052	0.8135048231511254	0.8549382716049383	0.5567375886524822	0.560625814863103	0.7757352941176471	0.8022875816993464	0.7181818181818181	0.7387755102040816	0.900497512437811	0.94	0.5542168674698795	0.8596491228070176
69	details_OpenBuddy__openbuddy-deepseek-67b-v15.2	2023-12-10T23-02-54.951377	0.7149700265076707	0.38	0.6962962962962963	0.7960526315789473	0.81	0.7660377358490567	0.8541666666666666	0.47	0.58	0.44	0.7052023121387283	0.4019607843137255	0.76	0.6808510638297872	0.543859649122807	0.6827586206896552	0.5264550264550265	0.5396825396825397	0.43	0.8290322580645161	0.5911330049261084	0.76	0.8242424242424242	0.8787878787878788	0.9637305699481865	0.7333333333333333	0.34074074074074073	0.8445378151260504	0.4966887417218543	0.9045871559633027	0.6111111111111112	0.9313725490196079	0.9071729957805907	0.7892376681614349	0.816793893129771	0.8347107438016529	0.8148148148148148	0.803680981595092	0.5982142857142857	0.8640776699029126	0.9316239316239316	0.73	0.9042145593869731	0.7803468208092486	0.4670391061452514	0.7973856209150327	0.7909967845659164	0.845679012345679	0.5354609929078015	0.5573663624511083	0.7352941176470589	0.7777777777777778	0.7090909090909091	0.7918367346938775	0.8805970149253731	0.88	0.5542168674698795	0.8830409356725146
70	details_YeungNLP__firefly-mixtral-8x7b-v0.1	2023-12-23T21-17-56.230718	0.7149376748692635	0.39	0.6814814814814815	0.8092105263157895	0.72	0.7849056603773585	0.8541666666666666	0.53	0.63	0.46	0.7052023121387283	0.43137254901960786	0.81	0.6808510638297872	0.6403508771929824	0.6689655172413793	0.48677248677248675	0.5714285714285714	0.47	0.8193548387096774	0.6403940886699507	0.72	0.7878787878787878	0.8737373737373737	0.9378238341968912	0.7076923076923077	0.3925925925925926	0.7941176470588235	0.48344370860927155	0.8844036697247707	0.6388888888888888	0.8627450980392157	0.8396624472573839	0.7623318385650224	0.8320610687022901	0.8760330578512396	0.8518518518518519	0.7975460122699386	0.5178571428571429	0.8252427184466019	0.9273504273504274	0.81	0.8837803320561941	0.791907514450867	0.4312849162011173	0.803921568627451	0.7813504823151125	0.8271604938271605	0.5354609929078015	0.529986962190352	0.7977941176470589	0.7712418300653595	0.7272727272727273	0.7877551020408163	0.8855721393034826	0.9	0.5120481927710844	0.8771929824561403
71	details_YeungNLP__firefly-mixtral-8x7b-v1	2023-12-23T20-18-39.786193	0.7149376748692635	0.39	0.6814814814814815	0.8092105263157895	0.72	0.7849056603773585	0.8541666666666666	0.53	0.63	0.46	0.7052023121387283	0.43137254901960786	0.81	0.6808510638297872	0.6403508771929824	0.6689655172413793	0.48677248677248675	0.5714285714285714	0.47	0.8193548387096774	0.6403940886699507	0.72	0.7878787878787878	0.8737373737373737	0.9378238341968912	0.7076923076923077	0.3925925925925926	0.7941176470588235	0.48344370860927155	0.8844036697247707	0.6388888888888888	0.8627450980392157	0.8396624472573839	0.7623318385650224	0.8320610687022901	0.8760330578512396	0.8518518518518519	0.7975460122699386	0.5178571428571429	0.8252427184466019	0.9273504273504274	0.81	0.8837803320561941	0.791907514450867	0.4312849162011173	0.803921568627451	0.7813504823151125	0.8271604938271605	0.5354609929078015	0.529986962190352	0.7977941176470589	0.7712418300653595	0.7272727272727273	0.7877551020408163	0.8855721393034826	0.9	0.5120481927710844	0.8771929824561403
72	details_argilla__notux-8x7b-v1-epoch-2	2024-01-06T07-23-08.510905	0.7142649004603837	0.38	0.674074074074074	0.7960526315789473	0.72	0.7773584905660378	0.8402777777777778	0.51	0.62	0.45	0.7514450867052023	0.43137254901960786	0.82	0.6851063829787234	0.5964912280701754	0.6551724137931034	0.47354497354497355	0.5158730158730159	0.41	0.8516129032258064	0.6157635467980296	0.8	0.8	0.8686868686868687	0.9585492227979274	0.7025641025641025	0.3814814814814815	0.8109243697478992	0.47019867549668876	0.8899082568807339	0.5925925925925926	0.8529411764705882	0.8607594936708861	0.757847533632287	0.8015267175572519	0.8760330578512396	0.8240740740740741	0.7975460122699386	0.5982142857142857	0.8349514563106796	0.9230769230769231	0.78	0.8825031928480205	0.7774566473988439	0.46368715083798884	0.8169934640522876	0.7909967845659164	0.8302469135802469	0.5567375886524822	0.5488917861799217	0.7941176470588235	0.7630718954248366	0.7272727272727273	0.7836734693877551	0.8905472636815921	0.9	0.536144578313253	0.8947368421052632
